key,indicator_data_id,indicator_id,name,Measure,geo_type_name,geo_entity_id,geo_entity_name,year_description,data_valuemessage
1405,151383,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,101,Kingsbridge - Riverdale,2009-2011,8.6
1406,151383,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,101,Kingsbridge - Riverdale,2009-2011,8.6
1407,151384,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,102,Northeast Bronx,2009-2011,5.4
1408,151384,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,102,Northeast Bronx,2009-2011,5.4
1409,151385,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,103,Fordham - Bronx Pk,2009-2011,4
1410,151385,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,103,Fordham - Bronx Pk,2009-2011,4
1411,151386,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,104,Pelham - Throgs Neck,2009-2011,4.5
1412,151386,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,104,Pelham - Throgs Neck,2009-2011,4.5
1413,151387,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,105,Crotona -Tremont,2009-2011,2.7
1414,151387,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,105,Crotona -Tremont,2009-2011,2.7
1415,151388,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,106,High Bridge - Morrisania,2009-2011,2.8
1416,151388,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,106,High Bridge - Morrisania,2009-2011,2.8
1417,151389,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,107,Hunts Point - Mott Haven,2009-2011,3.1
1418,151389,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,107,Hunts Point - Mott Haven,2009-2011,3.1
1419,151390,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,201,Greenpoint,2009-2011,3.6
1420,151390,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,201,Greenpoint,2009-2011,3.6
1421,151391,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,202,Downtown - Heights - Slope,2009-2011,4.2
1422,151391,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,202,Downtown - Heights - Slope,2009-2011,4.2
1423,151392,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,203,Bedford Stuyvesant - Crown Heights,2009-2011,4.8
1424,151392,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,203,Bedford Stuyvesant - Crown Heights,2009-2011,4.8
1425,151393,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,204,East New York,2009-2011,3.5
1426,151393,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,204,East New York,2009-2011,3.5
1427,151394,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,205,Sunset Park,2009-2011,4.1
1428,151394,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,205,Sunset Park,2009-2011,4.1
1429,151395,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,206,Borough Park,2009-2011,5.3
1430,151395,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,206,Borough Park,2009-2011,5.3
1431,151396,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,207,East Flatbush - Flatbush,2009-2011,3.9
1432,151396,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,207,East Flatbush - Flatbush,2009-2011,3.9
1433,151397,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,208,Canarsie - Flatlands,2009-2011,5.7
1434,151397,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,208,Canarsie - Flatlands,2009-2011,5.7
1435,151398,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,209,Bensonhurst - Bay Ridge,2009-2011,7.2
1436,151398,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,209,Bensonhurst - Bay Ridge,2009-2011,7.2
1437,151399,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,210,Coney Island - Sheepshead Bay,2009-2011,8.9
1438,151399,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,210,Coney Island - Sheepshead Bay,2009-2011,8.9
1439,151400,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,211,Williamsburg - Bushwick,2009-2011,3.7
1440,151400,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,211,Williamsburg - Bushwick,2009-2011,3.7
1441,151401,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,301,Washington Heights,2009-2011,3.2
1442,151401,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,301,Washington Heights,2009-2011,3.2
1443,151402,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,302,Central Harlem - Morningside Heights,2009-2011,4.3
1444,151402,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,302,Central Harlem - Morningside Heights,2009-2011,4.3
1445,151403,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,303,East Harlem,2009-2011,4.7
1446,151403,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,303,East Harlem,2009-2011,4.7
1447,151404,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,304,Upper West Side,2009-2011,4.1
1448,151404,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,304,Upper West Side,2009-2011,4.1
1449,151405,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,305,Upper East Side,2009-2011,4
1450,151405,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,305,Upper East Side,2009-2011,4
1451,151406,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,306,Chelsea - Clinton,2009-2011,3.4
1452,151406,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,306,Chelsea - Clinton,2009-2011,3.4
1453,151407,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,307,Gramercy Park - Murray Hill,2009-2011,3.6
1454,151407,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,307,Gramercy Park - Murray Hill,2009-2011,3.6
1455,151408,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,308,Greenwich Village - SoHo,2009-2011,3.4
1456,151408,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,308,Greenwich Village - SoHo,2009-2011,3.4
1457,151409,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,309,Union Square - Lower East Side,2009-2011,4
1458,151409,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,309,Union Square - Lower East Side,2009-2011,4
1459,151410,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,310,Lower Manhattan,2009-2011,2.8
1460,151410,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,310,Lower Manhattan,2009-2011,2.8
1461,151411,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,401,Long Island City - Astoria,2009-2011,3.5
1462,151411,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,401,Long Island City - Astoria,2009-2011,3.5
1463,151412,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,402,West Queens,2009-2011,3
1464,151412,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,402,West Queens,2009-2011,3
1465,151413,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,403,Flushing - Clearview,2009-2011,5.4
1466,151413,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,403,Flushing - Clearview,2009-2011,5.4
1467,151414,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,404,Bayside - Little Neck,2009-2011,4.5
1468,151414,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,404,Bayside - Little Neck,2009-2011,4.5
1469,151415,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,405,Ridgewood - Forest Hills,2009-2011,5.5
1470,151415,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,405,Ridgewood - Forest Hills,2009-2011,5.5
1471,151416,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,406,Fresh Meadows,2009-2011,4.8
1472,151416,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,406,Fresh Meadows,2009-2011,4.8
1473,151417,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,407,Southwest Queens,2009-2011,4
1474,151417,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,407,Southwest Queens,2009-2011,4
1475,151418,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,408,Jamaica,2009-2011,5.2
1476,151418,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,408,Jamaica,2009-2011,5.2
1477,151419,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,409,Southeast Queens,2009-2011,4.3
1478,151419,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,409,Southeast Queens,2009-2011,4.3
1479,151420,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,410,Rockaways,2009-2011,9
1480,151420,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,410,Rockaways,2009-2011,9
1481,151421,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,501,Port Richmond,2009-2011,5.7
1482,151421,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,501,Port Richmond,2009-2011,5.7
1483,151422,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,502,Stapleton - St. George,2009-2011,8.4
1484,151422,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,502,Stapleton - St. George,2009-2011,8.4
1485,151423,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,503,Willowbrook,2009-2011,9.7
1486,151423,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,503,Willowbrook,2009-2011,9.7
1487,151424,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,504,South Beach - Tottenville,2009-2011,7.3
1488,151424,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,504,South Beach - Tottenville,2009-2011,7.3
1489,131262,657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,Borough,1,Bronx,2005-2007,122.3
1490,131262,657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,Borough,1,Bronx,2005-2007,122.3
1491,130830,648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,Borough,1,Bronx,2005-2007,212.5
1492,130830,648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,Borough,1,Bronx,2005-2007,212.5
1493,131263,657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,Borough,2,Brooklyn,2005-2007,55.5
1494,131263,657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,Borough,2,Brooklyn,2005-2007,55.5
1495,130831,648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,Borough,2,Brooklyn,2005-2007,99.3
1496,130831,648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,Borough,2,Brooklyn,2005-2007,99.3
1497,131264,657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,Borough,3,Manhattan,2005-2007,59.9
1498,131264,657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,Borough,3,Manhattan,2005-2007,59.9
1499,130832,648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,Borough,3,Manhattan,2005-2007,179.4
1500,130832,648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,Borough,3,Manhattan,2005-2007,179.4
1501,131265,657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,Borough,4,Queens,2005-2007,26
1502,131265,657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,Borough,4,Queens,2005-2007,26
1503,130833,648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,Borough,4,Queens,2005-2007,80.8
1504,130833,648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,Borough,4,Queens,2005-2007,80.8
1505,131266,657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,Borough,5,Staten Island,2005-2007,29.6
1506,131266,657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,Borough,5,Staten Island,2005-2007,29.6
1507,130834,648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,Borough,5,Staten Island,2005-2007,55.3
1508,130834,648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,Borough,5,Staten Island,2005-2007,55.3
1509,131406,657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,Borough,1,Bronx,2009-2011,67
1510,131406,657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,Borough,1,Bronx,2009-2011,67
1511,131454,648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,Borough,1,Bronx,2009-2011,128.2
1512,131454,648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,Borough,1,Bronx,2009-2011,128.2
1513,131407,657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,Borough,2,Brooklyn,2009-2011,48.5
1514,131407,657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,Borough,2,Brooklyn,2009-2011,48.5
1515,131455,648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,Borough,2,Brooklyn,2009-2011,93.1
1516,131455,648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,Borough,2,Brooklyn,2009-2011,93.1
1517,131408,657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,Borough,3,Manhattan,2009-2011,45.7
1518,131408,657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,Borough,3,Manhattan,2009-2011,45.7
1519,131456,648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,Borough,3,Manhattan,2009-2011,144.3
1520,131456,648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,Borough,3,Manhattan,2009-2011,144.3
1521,131409,657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,Borough,4,Queens,2009-2011,23.1
1522,131409,657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,Borough,4,Queens,2009-2011,23.1
1523,131457,648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,Borough,4,Queens,2009-2011,74.8
1524,131457,648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,Borough,4,Queens,2009-2011,74.8
1525,131410,657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,Borough,5,Staten Island,2009-2011,28.1
1526,131410,657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,Borough,5,Staten Island,2009-2011,28.1
1527,131458,648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,Borough,5,Staten Island,2009-2011,50.5
1528,131458,648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,Borough,5,Staten Island,2009-2011,50.5
1529,131261,657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,Citywide,1,New York City,2005-2007,56.9
1530,131261,657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,Citywide,1,New York City,2005-2007,56.9
1531,130829,648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,Citywide,1,New York City,2005-2007,126.3
1532,130829,648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,Citywide,1,New York City,2005-2007,126.3
1533,131405,657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,Citywide,1,New York City,2009-2011,45.1
1534,131405,657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,Citywide,1,New York City,2009-2011,45.1
1535,131453,648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,Citywide,1,New York City,2009-2011,106.8
1536,131453,648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,Citywide,1,New York City,2009-2011,106.8
1537,131219,657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,UHF42,101,Kingsbridge - Riverdale,2005-2007,36.7
1538,131219,657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,UHF42,101,Kingsbridge - Riverdale,2005-2007,36.7
1539,130787,648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,UHF42,101,Kingsbridge - Riverdale,2005-2007,88.3
1540,130787,648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,UHF42,101,Kingsbridge - Riverdale,2005-2007,88.3
1541,131220,657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,UHF42,102,Northeast Bronx,2005-2007,69.4
1542,131220,657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,UHF42,102,Northeast Bronx,2005-2007,69.4
1543,130788,648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,UHF42,102,Northeast Bronx,2005-2007,152.6
1544,130788,648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,UHF42,102,Northeast Bronx,2005-2007,152.6
1545,131221,657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,UHF42,103,Fordham - Bronx Pk,2005-2007,108.2
1546,131221,657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,UHF42,103,Fordham - Bronx Pk,2005-2007,108.2
1547,130789,648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,UHF42,103,Fordham - Bronx Pk,2005-2007,167.2
1548,130789,648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,UHF42,103,Fordham - Bronx Pk,2005-2007,167.2
1549,131222,657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,UHF42,104,Pelham - Throgs Neck,2005-2007,79.7
1550,131222,657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,UHF42,104,Pelham - Throgs Neck,2005-2007,79.7
1551,130790,648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,UHF42,104,Pelham - Throgs Neck,2005-2007,162.5
1552,130790,648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,UHF42,104,Pelham - Throgs Neck,2005-2007,162.5
1553,131223,657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,UHF42,105,Crotona -Tremont,2005-2007,192.7
1554,131223,657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,UHF42,105,Crotona -Tremont,2005-2007,192.7
1555,130791,648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,UHF42,105,Crotona -Tremont,2005-2007,257.1
1556,130791,648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,UHF42,105,Crotona -Tremont,2005-2007,257.1
1557,131224,657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,UHF42,106,High Bridge - Morrisania,2005-2007,193.7
1558,131224,657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,UHF42,106,High Bridge - Morrisania,2005-2007,193.7
1559,130792,648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,UHF42,106,High Bridge - Morrisania,2005-2007,308
1560,130792,648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,UHF42,106,High Bridge - Morrisania,2005-2007,308
1561,131225,657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,UHF42,107,Hunts Point - Mott Haven,2005-2007,189.1
1562,131225,657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,UHF42,107,Hunts Point - Mott Haven,2005-2007,189.1
1563,130793,648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,UHF42,107,Hunts Point - Mott Haven,2005-2007,278.6
1564,130793,648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,UHF42,107,Hunts Point - Mott Haven,2005-2007,278.6
1565,131226,657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,UHF42,201,Greenpoint,2005-2007,36.6
1566,131226,657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,UHF42,201,Greenpoint,2005-2007,36.6
1567,130794,648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,UHF42,201,Greenpoint,2005-2007,60.8
1568,130794,648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,UHF42,201,Greenpoint,2005-2007,60.8
1569,131227,657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,UHF42,202,Downtown - Heights - Slope,2005-2007,60.9
1570,131227,657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,UHF42,202,Downtown - Heights - Slope,2005-2007,60.9
1571,130795,648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,UHF42,202,Downtown - Heights - Slope,2005-2007,99.3
1572,130795,648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,UHF42,202,Downtown - Heights - Slope,2005-2007,99.3
1573,131228,657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,UHF42,203,Bedford Stuyvesant - Crown Heights,2005-2007,114.4
1574,131228,657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,UHF42,203,Bedford Stuyvesant - Crown Heights,2005-2007,114.4
